「袋ぜり」と呼ばれる独自の方法で競りが行われる、天然フグの卸売りで有名な下関市にある市場は何でしょう？,南風泊市場（はえどまりしじょう）,
毎秒10トン以上の水が流れ落ちる「観光放水」が見どころになっている、富山県東部にある巨大なダムは何でしょう？,黒部ダム,
鼻と鼻をくっつけ合う独特なあいさつでも知られる、ニュージーランドの先住民族は何でしょう？,マオリ族,
亀山上皇が「くまなき月の渡るに似る」と詠んだことに由来する、京都市を流れる桂川に架かる橋は何でしょう？,渡月橋（とげつきょう）,
1959年に締結された条約により、「どこの国の領土でもない」と定められた大陸はどこでしょう？,南極大陸,
ソ連時代には「レニングラード」と呼ばれた、モスクワに次ぐロシア第２の都市はどこでしょう？,サンクトペテルブルク,
フランス側の都市から「カレー海峡」とも呼ばれる、イギリスとフランスを隔てる海峡は何でしょう？,ドーバー海峡,
プティジャン神父による隠れキリシタン発見の地としても知られる、日本に現存する最古のキリスト教建築物である聖堂は何でしょう？,大浦天主堂,
落下する水は途中で霧になるため滝壺が存在しない、979mと世界最大の落差を誇るる滝は何でしょう？,エンジェルフォール,
土着の宗教と融合した独自のヒンドゥー教が信仰されている、インドネシアのリゾート島は何でしょう？,バリ島,
「ドラゴンブルー」と形容される地底湖で知られる、多くのコウモリが生息する岩手県の鍾乳洞は何でしょう？,龍泉洞（りゅうせんどう）,
ツチ族とフツ族の民族抗争による最悪の事態を迎えるも、以降は経済成長を続け「アフリカの奇跡」と呼ばれる国はどこでしょう？,ルワンダ,
高知県民謡『よさこい節』では月の名所と歌われている、坂本龍馬像などで有名な高知市南部の海岸は何でしょう？,桂浜,
地中海沿岸でみられる、石灰岩の風化によって形成される赤い土壌のことを何というでしょう？,テラロッサ,
「信仰の対象と芸術の源泉」として2013年に世界文化遺産に登録された、日本の最高峰である活火山は何でしょう？,富士山,
インドのデカン高原に分布する、玄武岩の風化によって生成された肥沃な土壌を何というでしょう？,レグール,
上半身裸の男達がろうそく立てを囲み叫びながら踊る、インドネシアのバリ島に伝わる民族舞踊は何でしょう？,ケチャ,
仏教遺跡の莫高窟（ばっこうくつ）が位置する、かつてシルクロードの分岐点として栄えた中国の都市はどこでしょう？,敦煌（とんこう）,
ポトマック川を挟んでワシントンD.C.の向かいにある、南北戦争の戦没者を慰霊する目的で建設されたアメリカの墓地は何でしょう？,アーリントン国立墓地,
130もの書店が立ち並ぶ「本の街」として知られる、東京・千代田区の町はどこでしょう？,神保町（じんぼうちょう）,
ハンガリーの首都・ブタペストをブダ地区とペスト地区に隔てている、10カ国以上を通り黒海に注ぐヨーロッパの川は何でしょう？,ドナウ川,
久場（くば）島や魚釣（うおつり）島といった島々からなる、日本と中国で領有権の争いが絶えない沖縄県石垣市の諸島は何でしょう？,尖閣諸島,
ロッキー山脈の東側に吹き下ろす、温暖で乾燥した北米大陸の地方風は何でしょう？,チヌーク,
365段の石段を中心に旅館や土産物店が並ぶ、群馬県渋川市にある温泉は何でしょう？,伊香保温泉,
欄干の無い沈下橋（ちんかばし）が数多く架けられている、高知県南西部を流れる清流は何でしょう？,四万十川,
コーヒーの栽培に適している、玄武岩が風化してできたブラジル高原の土壌は何でしょう？,テラローシャ,
約５kmある外周は定番のランニングコースになっている、現在日本の天皇が平常時に住む場所はどこでしょう？,皇居,
畳には芋の茎、壁にはかんぴょうが仕込まれた「食べられる城」だったという、加藤清正が築いた城は何でしょう？,熊本城,
モスクワからウラジオストクまでおよそ7日間かけて運行する、世界最長の鉄道は何でしょう？,シベリア鉄道,
８つの景観が楽しめる「一目八景（ひとめはっけい）」の眺めも有名な、青の洞門などの見どころがある大分県の景勝地はどこでしょう？,耶馬渓（やばけい）,
ベラージオやシーザーズ・パレスなど数多くのホテルが立ち並ぶ、カジノの町として有名なアメリカ・ネバダ州の都市はどこでしょう？,ラスベガス,
春先には本殿のそばに植えられた「飛梅（とびうめ）」が見ごろを迎える、菅原道真（すがわらの・みちざね）を祀った福岡県の神社は何でしょう？,太宰府天満宮,
センターピボットを用いた大規模な灌漑（かんがい）農業が行われている、ロッキー山脈の東に広がる大平原は何でしょう？,グレートプレーンズ,
船のような外観のパーキングエリア「海ほたる」も有名な、川崎市と木更津市（きさらづし）を結ぶ有料道路は何でしょう？,東京湾アクアライン,
グレートフィッシャーバンクやドッガーバンクといった漁場が位置する海域はどこでしょう？,北海,
年越しのカウントダウンイベントも有名な、巨大な広告掲示板が所狭しと立ち並ぶニューヨーク最大の繁華街は何でしょう？,タイムズスクエア,
地上356mで空中散歩が楽しめる「エッジウォーク」も人気の、トロントにそびえる電波塔は何でしょう？,CNタワー,
多彩な景観が「一歩一景」と称される、香川県高松市の庭園は何でしょう？,栗林（りつりん）公園,
大河のないマヤ文明の貴重な水源となった、ユカタン半島にみられる天然の地底湖を何というでしょう？,セノーテ,
絶景を楽しみながら味わう「郭公（かっこう）だんご」が名物となっている、岩手県一関市にある渓谷は何でしょう？,厳美渓（げんびけい）,
南東にあるクレムリンとともに世界文化遺産に登録されている、モスクワの中心部に位置する広場は何でしょう？,赤の広場,
「向かい合った２頭の恐竜」に例えられる外観をしている、羽田空港のほど近く、東京湾を見渡せる位置にかかる橋は何でしょう？,東京ゲートブリッジ,
弥生土器が洞窟と一体化した「神の壺」が見どころの、高知県香美（かみ）市にある鍾乳洞は何でしょう？,龍河洞,
バンタオビーチやパトンビーチなどのビーチが観光客に人気の、その美しさから「アンダマン海の真珠」と称されるタイの島はどこでしょう？,プーケット島,
後ろ向きにコインを１枚投げ入れるとローマに戻ってこられるという伝説で有名な、ローマにある噴水は何でしょう？,トレヴィの泉,
起伏に富む地形が月の環境に似ており、月面開発に向けた研究拠点が設置されている、鳥取県を代表する観光地はどこでしょう？,鳥取砂丘,
山頂付近には日本のすばる望遠鏡をはじめとした各国の天体観測施設が置かれている、ハワイ諸島の最高峰である火山は何でしょう？,マウナ・ケア,
レタスやタマネギの栽培が盛んに行われている、兵庫県に属する瀬戸内海最大の島はどこでしょう？,淡路島,
ブランデンブルク門から王宮橋（おうきゅうばし）にかけて続く、歴史的建造物が建ち並ぶベルリンの大通りは何でしょう？,ウンター・デン・リンデン,
兵庫県神戸市と淡路市とを結ぶ、「パールブリッジ」の愛称をもつ日本最長の吊り橋は何でしょう？,明石海峡大橋,
岡山県倉敷市と香川県坂出（さかいで）市を結ぶ、本州と四国をつなぐ連絡橋の１つは何でしょう？,瀬戸大橋,
世界最大の島・グリーンランドは、どこの国の領土でしょう？,デンマーク,
ベーカリー「ぽるとがる」のメロンパンが名物グルメとなっている、東名高速道路にある神奈川県のサービスエリアは何でしょう？,海老名サービスエリア,
ライン川の中流に位置する、美しい歌声で船乗りを誘惑するという魔女の伝説が残る岩山は何でしょう？,ローレライ,
石狩川の下流で多く見られる、蛇行した川の一部がとり残されてできた湖を何というでしょう？,三日月湖,
供養のための手ぬぐいや風車が数多く置かれている、イタコの口寄せで有名な青森県の山は何でしょう？,恐山（おそれざん）,
シダレザクラや武家屋敷が観光名所となっている、「みちのくの小京都」と呼ばれる秋田県仙北(せんぼく)市の城下町はどこでしょう？,角館（かくのだて）,
世界で取引される原油の５分の１が行き交い、エネルギー供給の要所となっている、ペルシャ湾とオマーン湾をつなぐ海峡は何でしょう？,ホルムズ海峡,
世界各地から不法投棄された大量の衣服が問題になっている、１年を通して雨がほとんど降らないことが特徴の、チリに広がる砂漠は何でしょう？,アタカマ砂漠,
キリスト教において、神から人間に対して授けられる自己犠牲的な愛のことを何というでしょう？,アガペー,
30枚の銀貨と引き換えにイエスを売ったとされ、「裏切り者」の代名詞として知られる、キリスト教の使徒は誰でしょう？,＜イスカリオテの＞ユダ,
シヴァ、ブラフマーとともにヒンドゥー教の三大神に数えられる、様々な化身を使い分け世界を維持するとされる神は誰でしょう？,ヴィシュヌ,
善の神アフラ＝マズダと暗黒の神アーリマンとの対立により世界が形作られているという「善悪二元論」を特徴とする、「拝火教」の別名をもつ宗教は何でしょう？,ゾロアスター教,
春には道沿いに「関雪桜（かんせつざくら）」が咲き誇る、西田幾多郎（にしだ・きたろう）が思索にふけっていた京都の散歩道は何でしょう？,哲学の道,
英語では「ファンダメンタリズム」という、根本となる理念や教義を厳格に守ろうとする立場のことを「何主義」というでしょう？,原理主義,
人間の欲求を「生理的欲求」から「自己実現の欲求」までの5段階に分類した、アメリカの心理学者は誰でしょう？,アブラハム・マズロー,
巡礼者は周囲を反時計回りに7周する決まりになっている、イスラム教の聖地・メッカにある神殿は何でしょう？,カーバ神殿,
万物の根源は水であると考えた、イオニア学派の祖とされる古代ギリシアの哲学者は誰でしょう？,タレス,
万物の根源は火であると考えた、古代ギリシアの哲学者は誰でしょう？,ヘラクレイトス,
万物の根源は数であると考えた、古代ギリシアの哲学者は誰でしょう？,ピタゴラス,
万物の根源は原子であると考えた、古代ギリシアの哲学者は誰でしょう？,デモクリトス,
万物の根源を火・空気・水・土であると考えた、古代ギリシアの哲学者は誰でしょう？,エンペドクレス,
日本的なキリスト教のあり方を模索し「２つのJ」を唱えた、明治期の思想家は誰でしょう？,内村鑑三（うちむら・かんぞう）,
キリストが自らを羊飼いにたとえたことから、プロテスタントにおける聖職者のことを何というでしょう？,牧師,
人類学者エドワード・タイラーが宗教の起源であるとした、自然界のあらゆる物に霊魂が存在するとみなす信仰を何というでしょう？,アニミズム,
イドラの概念を提唱したことや「知は力なり」という言葉で知られる、フランスの哲学者は誰でしょう？,フランシス・ベーコン,
直交座標系の別名に名を残す、著書『方法序説』の中で残した「我思う、故に我あり」という言葉で有名なフランスの哲学者は誰でしょう？,ルネ・デカルト,
著書『パンセ』の中で「人間は考える葦である」という言葉を残した、自然科学の分野でも多くの功績を残したフランスの哲学者は誰でしょう？,ブレーズ・パスカル,
アメリカの心理学者コリン・チェリーが提唱した、騒がしい空間でも自分に関係のある話題なら聞き取れるという心理効果を何というでしょう？,カクテルパーティー効果,
『愛するということ』や『自由からの逃走』などの著書がある、新フロイト派の一人である精神分析学者は誰でしょう？,エーリッヒ・フロム,
日本神話において、アマテラスオオミカミの命を受けたニニギノミコトが葦原中国（あしはらのなかつくに）を治めるために地上に降りてきた出来事を何というでしょう？,天孫降臨,
一般的な前提から個別の結論を導き出す推論の方法を、「帰納法」に対して何というでしょう？,演繹法,
最初に大きな要求を突きつけ相手に断られたあと、徐々に要求のレベルを下げていく交渉のテクニックを何というでしょう？,ドア・イン・ザ・フェイス,
キリスト教の道徳的価値観を異教の教祖に仮託して批判した、ニーチェの著書は何でしょう？,『ツァラトゥストラはかく語りき』,
著書『孤独な群衆』の中で人間の社会的性格を「伝統指向型」「内部指向型」「他人指向型」に分類した、アメリカの社会学者は誰でしょう？,デヴィッド・リースマン,
インドのカルカッタを拠点に「神の愛の宣教師会」などを設立し、貧しい人々の救済に尽力した修道女は誰でしょう？,マザー・テレサ,
イスラム教徒が生涯に一度は行うべきとされる、聖地メッカへの巡礼のことをアラビア語で何というでしょう？,ハッジ,
左右対称なインクのしみが何に見えるかという反応をもとに、被験者の人格を理解しようとする検査のことを、スイスの精神科医の名前から何というでしょう？,ロールシャッハテスト,
でたらめな綴りの単語をくり返し暗記する実験を行い、時間経過による「忘却曲線」を発見した、ドイツの心理学者は誰でしょう？,ヘルマン・エビングハウス,
念仏を唱えれば誰もが救われるという「専修（せんじゅ）念仏」の思想を説き、浄土宗の開祖となった僧侶は誰でしょう？,法然（ほうねん）,
「人間は自由の刑に処せられている」という言葉を残した、実存主義を代表するフランスの哲学者は誰でしょう？,ジャン・ポール・サルトル,"・「いかなる人間も生きながら神格化されるには値しない」としてノーベル文学賞を辞退
・同時代の作家:カミュとは思想的に対立
・同じく哲学者のボーヴォワールと契約結婚していた"
導入から10年以上経った現在も高い辞退率が問題となっている、選ばれた国民が刑事裁判に参加する制度は何でしょう？,裁判員制度,
死後にはジュネーブ大学での講義をまとめた『一般言語学講義』が出版された、「近代言語学の父」といわれる言語学者は誰でしょう？,フェルディナン・ド・ソシュール,
絶対的な権力を持つ理想国家を旧約聖書の怪物にたとえた、トマス・ホッブズの著作は何でしょう？,『リヴァイアサン』,
「語りえぬものについては、沈黙せねばならない。」という一節が知られる、ウィトゲンシュタインの著作は何でしょう？,『論理哲学論考』,
身分の高い者は相応の社会的責任と義務を果たすべきと考える、欧米に広く浸透する道徳観を何というでしょう？,ノブレス・オブリージュ,
20世紀半ばまでのオーストラリアでとられた、有色人種の移民を制限しようとする政策を何というでしょう？,白豪主義（はくごうしゅぎ）,
1つの重大事故の背景には、29件の軽微な事故と300件の異常が隠れているという法則を「何の法則」というでしょう？,ハインリッヒの法則,
石油や石炭といった枯渇性資源が、今後何年間にわたって生産できるかを示した指標のことを「何年数」というでしょう？,可採年数,
日本国憲法第25条で保障されている、人間らしい生活を送ることができる権利のことを何というでしょう？,生存権,
日本国憲法第38条に定められている、自分にとって不利益な供述を強要されないという権利を何というでしょう？,黙秘権,
日本国憲法第81条に規定されている、法律や命令が憲法に違反するかどうかを審査する裁判所の権限を何というでしょう？,違憲立法審査権,
自らは事業を行わず、未公開会社を買収することを目的に設立された企業のことを、アルファベット4文字で何というでしょう？,SPAC（スパック）,
一定の得票数を獲得できなかった場合は没収される、選挙の立候補者が預けるお金を何というでしょう？,供託金（きょうたくきん）,
ソニーの小型化技術やトヨタの生産管理方式など、企業の強みとなる能力のことを英語で何というでしょう？,コアコンピタンス,
アンケートに答えることで自分の考え方と近い政党を知ることができる、新聞社などが提供するサービスは何でしょう？,ボートマッチ,
内閣の助言と承認に基づき、天皇が国家機関として行う形式的な仕事のことを何というでしょう？,国事行為,
臨時国会や特別国会の冒頭で行われる、内閣総理大臣が自らの政治姿勢や重要課題を述べる演説を何というでしょう？,所信表明演説,
通常国会の冒頭で行われる、内閣総理大臣がその年１年間の基本的政策などを示すために行う演説を何というでしょう？,施政方針演説,
春に行われる「桜の通り抜け」も有名な、日本で流通する貨幣を製造している独立行政法人は何でしょう？,造幣局,
基本的なサービスは無料だが、より高度な機能を有料で提供することで収益を得るビジネスモデルを英語で何というでしょう？,フリーミアム,
消費者金融のように、預金業務をおこなわず、貸出業務のみをおこなう金融機関のことを何というでしょう？,ノンバンク,
現役世代の減少や平均余命の伸びといった社会情勢を反映して、年金の給付水準を自動的に調整する仕組みを何というでしょう？,マクロ経済スライド,
ロシアやフランスで採用されている、大統領制と議院内閣制の両方の要素を取り入れた政治形態を何というでしょう？,半大統領制,
値動きが激しい要素を除いた「コア」や「コアコア」といった種類もある、商品の小売価格の変動を表した経済指標は何でしょう？,消費者物価指数【○：CPI】,
法定通貨などを裏付けとして発行される、価格が大きく変動しないように設計された暗号資産のことを何というでしょう？,ステーブルコイン,
企業の役員や従業員が、あらかじめ決められた価格で自社の株を購入できる権利のことを何というでしょう？,ストックオプション,
企業の財務状況をより良く見せるために、利益を過大に計算する会計処理を何というでしょう？,粉飾決算,
ベストセラーとなった『道は開ける』や『人を動かす』といった自己啓発本を著したアメリカの人物は誰でしょう？,デール・カーネギー,
完全競争市場において、需要価格と供給価格が釣り合ったときの価格を何というでしょう？,均衡価格,
面積や距離の大小を変化させることで、地域ごとの統計データを視覚的に表現した地図を何というでしょう？,カルトグラム,
刑事裁判で、被告人が弁護人を依頼できない場合に、裁判所が用意する弁護士を何というでしょう？,国選弁護人,
さまざまな領域の専門家を集め、政策や社会問題について提言を行う研究機関のことを何というでしょう？,シンクタンク,
ストライキに対抗するため、会社側が作業場所を一時的に閉鎖することを何というでしょう？,ロックアウト,
特許権を保持する企業同士が、お互いの持っている特許を相互に利用し合えるようにする契約のことを何というでしょう？,クロスライセンス契約,
民間の資金やノウハウを活用して公共施設を整備する手法のことを、アルファベット３文字で何というでしょう？,PFI,
マーケティングの用語で、自社の製品を利用する典型的なユーザー像を何というでしょう？,ペルソナ,
人間は必ずしも合理的ではないと想定したうえで研究・分析をする、20世紀に生まれた新しい経済学の分野は何でしょう？,行動経済学,
毎年8月末までに、各省庁が翌年の予算見積りを財務省に提出することを何というでしょう？,概算要求,
大規模な災害の発生直後に現場へと派遣される医療チームのことを、アルファベット4文字で何というでしょう？,DMAT（ディーマット）,
減価償却の際に考慮される、固定資産ごとに設定された使用予定期間のことを何というでしょう？,耐用年数,
金融商品や不動産の売買で得られる利益のことを、利息や配当から得られる「インカムゲイン」に対して何というでしょう？,キャピタルゲイン,
オハイオ州やフロリダ州などがよく挙げられる、アメリカ大統領選において、浮動票が多く激戦地となる州のことを何というでしょう？,スイングステート,
水産業を表す水、農業を表す稲穂、工業を表す歯車がデザインされている日本の硬貨は何でしょう？,五円玉,
消費者が財やサービスを購入することで得られる主観的な満足度のことを、ミクロ経済学の用語で何というでしょう？,効用,
自治体の事務に関する調査のために地方議会が設置する委員会を、根拠となる地方自治法の法律から何というでしょう？,百条委員会,
社会的に弱い立場におかれた人々の声に耳を傾け、意見を代弁して権利を擁護する取り組みを何というでしょう？,アドボカシー,
人口減少や建物の老朽化が原因で、都心部の環境が悪化し都市機能が衰退するという問題を何というでしょう？,インナーシティ問題,
50人以上の従業員がいる職場には選任が義務づけられている、労働者の健康管理をおこなう医師のことを何というでしょう？,産業医,
「どのような行為が犯罪となるか」や「どのような刑罰が科されるか」はあらかじめ法律で定めておくとする、刑法における基本原則を何というでしょう？,罪刑法定主義,
ベストセラーとなった『ホモ・デウス』や『サピエンス全史』などを著した、イスラエルの歴史学者は誰でしょう？,ユヴァル・ノア・ハラリ,
環境、社会、企業統治への配慮が十分な企業に行う投資のことを、アルファベット３文字で「何投資」というでしょう？,ESG投資,
世界自然遺産の候補地の調査や、レッドリストの作成などを行っている、スイスのグランに本部を置く自然保護団体は何でしょう？,IUCN,
国が用途を指定して地方公共団体に交付する資金を総称して何というでしょう？,国庫支出金,
著書『田中角栄研究』は内閣を退陣に追い込んだ、幅広い分野で執筆活動を行い「知の巨人」と称されたジャーナリストは誰でしょう？,立花隆（たちばな・たかし）,
鉄道運賃への導入が検討されている、需要と供給の変動に合わせて商品やサービスの価格を調整する仕組みを何というでしょう？,ダイナミック・プライシング,
春闘などで行われる賃金交渉において、会社が労働組合の要求をそのまま受け入れることを何というでしょう？,満額回答,
投資会社バークシャー・ハサウェイの会長兼CEOを務めている、「投資の神様」として有名なアメリカの資産家は誰でしょう？,ウォーレン・バフェット,
ある国が防衛計画を作るにあたって設定される、将来、軍事的な衝突が想定される国を何というでしょう？,仮想敵国,
クライアントの要求をもとに、実装する機能やセキュリティなどの仕様を明確化する、システム開発の工程を何というでしょう？,要件定義,
地質学や文化人類学などの学問分野で、研究対象がある場所に実際におもむいて行う調査のことを何というでしょう？,フィールドワーク,
大学生向け教科書の「ストゥディア」シリーズや「アルマ」シリーズを刊行する出版社はどこでしょう？,有斐閣（ゆうひかく）,
学術雑誌に投稿された論文の内容を審査し、専門家が掲載の可否を判定する制度を何というでしょう？,査読,
大学のゼミなどで行う、１冊の本を複数人で読み、解釈を深める講義形式を何というでしょう？,輪読,
学術論文をインターネット上で公開し、誰でも無料で閲覧できるようにすることを何というでしょう？,オープンアクセス,
学生からの質問や相談に対応するため、大学の教員が研究室に待機している時間帯を何というでしょう？,オフィスアワー,
シャープやフラットによって変化した音の高さを元に戻すことを指示する、楽譜に使われる記号のひとつは何でしょう？,ナチュラル【○：本位記号】,
楽譜の読み書きをするために必要となる理論や決まりごとを、総称して何というでしょう？,楽典（がくてん）,
オーケストラにおいて、すべての演奏者による合奏のことをイタリア語で何というでしょう？,トゥッティ,
その音色は「天から差し込む光」を表すとされる、17本の竹を束ねた形の楽器は何でしょう？,笙（しょう）,
その音色は「地上の人々の声」を表すとされる、蘆舌（ろぜつ）と呼ばれるリードを差し込んで演奏される雅楽の竹笛は何でしょう？,篳篥（ひちりき）,
日本語では「弱起」という、一拍目以外の弱拍からフレーズを始めることを意味する音楽用語は何でしょう？,アウフタクト,
10弦ギターの発明でも知られる、映画『禁じられた遊び』の劇伴で名高いスペインのギタリストは誰でしょう？,ナルシソ・イエペス,
カエルを模したものはベトナムで「モーコック」と呼ばれ親しまれる、凹凸を棒で擦ったり叩いたりして奏でる楽器は何でしょう？,ギロ,
楽器の演奏法で、和音を構成する音を１音ずつ弾くことを何というでしょう？,アルペジオ,
童謡『ふしぎなポケット』の歌詞で、ポケットを叩くと増えると歌われているお菓子は何でしょう？,ビスケット,
歌曲集『美しき水車小屋の娘』や、『野ばら』『魔王』といった歌曲で知られる、オーストリアの作曲家は誰でしょう？,フランツ・シューベルト,
友人の画家の遺作展から着想を得て作られた、ロシアの作曲家・ムソルグスキーの組曲は何でしょう？,『展覧会の絵』,
一般的には第１バイオリンの首席奏者が務める、演奏者の一員として楽団全体への指導をする役割を何というでしょう？,コンサートマスター,
わずか23年という短い生涯の中で、『花』や『荒城の月』といった歌曲を手掛けた作曲家は誰でしょう？,滝廉太郎（たき・れんたろう）,
音符の上か下に横線を付けて示す、音を十分に伸ばすことを指示する音楽記号は何でしょう？,テヌート,
音符の上か下に点を付けて示す、音を歯切れよく演奏することを指示する音楽記号は何でしょう？,スタッカート,
『シンコペーテッド・クロック』や『トランペット吹きの休日』などの曲を残した、アメリカの作曲家は誰でしょう？,ルロイ・アンダーソン,
『ワシントン・ポスト』や『星条旗よ永遠なれ』などのマーチを手がけ、「マーチ王」と称されたアメリカの作曲家は誰でしょう？,ジョン・フィリップス・スーザ,
『皇帝円舞曲』や『美しき青きドナウ』などのワルツを生み出し、「ワルツ王」と呼ばれたオーストリアの作曲家は誰でしょう？,ヨハン・シュトラウス２世,
尖った爪を用いる「山田流」と、四角い爪を用いる「生田流」の２大流派が存在する、日本の伝統楽器は何でしょう？,箏（こと）,
グノーやシューベルトが作曲したものが有名な、キリスト教の聖母・マリアをたたえた曲は何でしょう？,アヴェ・マリア,
1950年代後半、リオデジャネイロの白人文化の中で生まれた、都会的なサウンドを特徴とする音楽ジャンルは何でしょう？,ボサノバ,
チェロ独奏曲の『白鳥』など全14曲からなる、サン＝サーンスが作曲した組曲は何でしょう？,『動物の謝肉祭』,
音律が安定しているなどの理由からオーケストラの音合わせで最初に音を鳴らす、ダブルリードの木管楽器は何でしょう？,オーボエ,
バイオリンなどの弦楽器を、指で弾いて演奏する方法をイタリア語で何というでしょう？,ピチカート,
「偶然性の音楽』を提唱した、『４分33秒』などの前衛的な作品で知られるアメリカの作曲家は誰でしょう？,ジョン・ケージ,
ラグタイムの名手として知られる、『メイプル・リーフ・ラグ』や『ジ・エンターテイナー』といった曲を残した作曲家は誰でしょう？,スコット・ジョプリン,
第2幕で演奏される『ダッタン人の踊り』がよく知られている、遠征に出るロシアの英雄を主人公としたボロディンのオペラは何でしょう？,『イーゴリ公』,
第2幕で演奏される『剣の舞』がよく知られている、ハチャトゥリアンのオペラは何でしょう？,『ガイーヌ』,
第2幕で演奏される『凱旋行進曲』がよく知られている、ヴェルディのオペラは何でしょう？,『アイーダ』,
第３幕で演奏される『夕星（ゆうづつ）の歌』がよく知られている、ワーグナーのオペラは何でしょう？,『タンホイザー』,
第３幕で演奏される『女心の歌』がよく知られている、ヴェルディのオペラは何でしょう？,リゴレット,
第３幕で演奏される『誰も寝てはならぬ』がよく知られている、プッチーニのオペラは何でしょう？,『トゥーランドット』,
夏の甲子園の大会歌『栄冠は君に輝く』や、『六甲おろし』『闘魂込めて』などの応援歌を作曲した人物は誰でしょう？,古関裕而（こせき・ゆうじ）,
２種類の旋律を繰り返し、曲全体がひとつの大きなクレッシェンドになる構成をとる、ラヴェルのバレエ音楽は何でしょう？,『ボレロ』,
代表曲に『すてきな王子様』や『夢見るシャンソン人形』がある、フレンチ・ポップスで人気を集めた歌手は誰でしょう？,フランス・ギャル,
世間知らずの殿様が、海のない目黒で取れた魚がいいと断言するサゲが有名な、古典落語の演目は何でしょう？,『目黒のさんま』,
『恋とはどんなものかしら』や『もう飛ぶまいぞこの蝶々』といった曲が歌われる、モーツァルト作のオペラは何でしょう？,『フィガロの結婚』,
ジャズとクラシックを融合させ、管弦楽曲『パリのアメリカ人』や『ラプソディ・イン・ブルー』などの作品を残したアメリカの作曲家は誰でしょう？,ジョージ・ガーシュウィン,
「ソソラソラソラ」という歌い出しをはじめ、軽快な擬音が多用されている、野口雨情（のぐち・うじょう）作詞の童謡は何でしょう？,『兎のダンス』,
ロシア５人組やチェコのスメタナに代表される、19世紀半ばに民族主義的な音楽を作った作曲家の流派を何というでしょう？,国民学派,
「日本画」「洋画」「彫刻」「工芸美術」「書」の5つの部門で公募により作品が選ばれる、毎年秋の美術展覧会は何でしょう？,日展（にってん）【○：日本美術展覧会】,
カンタベリー大聖堂やピサ大聖堂に代表される、11～12世紀ごろの西ヨーロッパで流行した建築様式は何でしょう？,ロマネスク様式,
尖塔アーチや大きなステンドグラスが特徴的な、中世後期のヨーロッパで栄えた建築様式は何でしょう？,ゴシック様式,
モザイク壁画やドーム建築が特徴の、ハギア・ソフィア大聖堂などに代表される建築様式は何でしょう？,ビザンツ様式,
偶像崇拝を禁止するイスラム社会で発達した、植物的なモチーフを多用する美術様式は何でしょう？,アラベスク,
古代ギリシャの哲学者たちが一堂に会し議論を交わす様子を描いた、ルネサンス期の画家・ラファエロの絵画は何でしょう？,『アテネの学堂』,
親指を通すための穴が開いているものが多い、絵の具を混ぜ合わせるために使う板を何というでしょう？,パレット,
六代目尾上菊五郎（ろくだいめおのえ・きくごろう）をモデルに制作された、平櫛田中（ひらくし・でんちゅう）による彫刻作品は何でしょう？,『鏡獅子（かがみじし）』,
フェリペ４世の宮廷画家として仕え、『ブレダの開城』や『ラス・メニーナス』といった名作を残した画家は誰でしょう？,ディエゴ・ベラスケス,
代々木第一体育館や東京都庁舎などを設計した、日本を代表する建築家は誰でしょう？,丹下健三（たんげ・けんぞう）,
17世紀頃からヨーロッパで流行した中国趣味の美術様式を、フランス語由来の言葉で何というでしょう？,シノワズリ,
島々に活力を取り戻す「海の復権」というメインテーマを掲げる、3年に一度小豆島（しょうどしま）や直島（なおしま）を舞台に開催される芸術祭は何でしょう？,瀬戸内国際芸術祭,
お寺の柱に縛り付けられた際に涙で鼠を描いたエピソードも有名な、『秋冬山水図（しゅうとうさんすいず）』などの水墨画を残した室町時代の僧侶は誰でしょう？,雪舟,
シテが和紙で作られた蜘蛛の糸を投げつける場面が見どころの、『平家物語』に題材をとった能の演目は何でしょう？,『土蜘蛛（つちぐも）』,
国会議事堂内の『板垣退助像』や、『長崎平和祈念像』などの代表作がある、日本の彫刻家は誰でしょう？,北村西望（きたむら・せいぼう）,
動く被写体に合わせてカメラを動かし、背景をブレさせてスピード感を演出する撮影手法を何というでしょう？,流し撮り,
三味線の演奏に乗せて、一つの物語を節と啖呵（たんか）で演じる、明治時代から始まった語り芸は何でしょう？,浪曲（ろうきょく）,
トルストイの劇『復活』で歌唱した「カチューシャの唄」が大ヒットした、島村抱月（しまむら・ほうげつ）とのスキャンダルも有名な女優は誰でしょう？,松井須磨子（まつい・すまこ）,
野菜や果物にナイフ１本で花などのモチーフを彫り出す、タイの伝統工芸は何でしょう？,カービング,
PIXTA（ピクスタ）やアフロなどの企業が取り扱う、さまざまな用途のためにあらかじめ撮影された写真素材を何というでしょう？,ストックフォト,
パリ・オペラ座の天井画『夢の花束』や、７本指の自画像『私と村』などの作品を残した画家は誰でしょう？,マルク・シャガール,
世界の名画を陶器の板に原寸大で複製し展示している、徳島県鳴門（なると）市にある美術館は何でしょう？,大塚国際美術館,
「この世は舞台、人はみな役者」という劇中の言葉も有名な、アーデンの森を舞台とした恋愛劇を描くシェイクスピアの戯曲は何でしょう？,『お気に召すまま』,
京都の高山寺（こうざんじ）が所蔵する、擬人化されたウサギやカエルがコミカルに描かれた絵巻物は何でしょう？,『鳥獣戯画（ちょうじゅうぎが）』,
古典的な「カヒコ」と現代的な「アウアナ」というスタイルがある、ハワイ伝統の民族舞踊は何でしょう？,フラ,
